Video Title,Comment,clean_Comment,Polarity,Subjectivity,Emotion,Sentiment
"Pengamat : Golkar Diambang Kebimbangan, Airin Dinilai Akan Tumbang di Pilkada Banten 2024","GOLKAR,,,SUDAH,,TIDAK ADA HARGA DIRI NYA LAGI,,,DARI PUCUK PIMPINAN SAMPAI AKAR RUMPUT NYA,,,BISA DI ACAK-ACAK,,OLEH ORANG LUAR,,,MANAAA,,PENDEKAR -PENDEKAR,,GOLKAR,,PARA MANTAN JENDRAL,PARA PENGUSAHA TOP,,🇮🇩,,,SUDAH OMPONG TAH GIGI KALIAN,,SE HINGGA TIDAK ADA PERLAWANAN,,,JADIII,,??!!, WAJAR RAKYAT 🇮🇩❤️,,MENDUKUNG PARTAI,,PDI,P,,KARNA CUMA PARTAI INI YANG BERANI DAN MELAWAN SIAPAPUN YANG MAU MENGGANGGU,DAN MENUMBANGKAN PARTAI PDI,P,,KAMII LAWAN,WALAU SAMPAI BERDARAH-DARAH,,ORDE BARU PUN KAMI LAWAN,,APALAGI CUMA KAUM PENJILAT,,KAMI LAWAN,,💪🤟💪","GOLKAR,,,SUDAH,,TIDAK ADA HARGA DIRI LAGI,,,DARI PUCUK PIMPINAN SAMPAI AKAR RUMPUT NYA,,,BISA DI ACAK-ACAK,,OLEH ORANG LUAR,,,MANAAA,,PENDEKAR -PENDEKAR,,GOLKAR,,PARA MANTAN JENDRAL,PARA PENGUSAHA TOP,,🇮🇩,,,SUDAH OMPONG TAH GIGI KALIAN,,SE HINGGA TIDAK ADA PERLAWANAN,,,JADIII,,??!!, WAJAR RAKYAT 🇮🇩❤️,,MENDUKUNG PARTAI,,PDI,P,,KARNA CUMA PARTAI INI YANG BERANI DAN MELAWAN SIAPAPUN YANG MAU MENGGANGGU,DAN MENUMBANGKAN PARTAI PDI,P,,KAMII LAWAN,WALAU SAMPAI BERDARAH-DARAH,,ORDE BARU PUN KAMI LAWAN,,APALAGI CUMA KAUM PENJILAT,,KAMI LAWAN,,💪🤟💪",0.4106,1.0,anger,Positif
"Pengamat : Golkar Diambang Kebimbangan, Airin Dinilai Akan Tumbang di Pilkada Banten 2024",Airin pasti menang,airin menang,0.0,1.0,happy,Netral
"Pengamat : Golkar Diambang Kebimbangan, Airin Dinilai Akan Tumbang di Pilkada Banten 2024","puuuaaaantes dadi gubernur ,pas cuuuaaantik","puuuaaaantes dadi gubernur , pas cuuuaaantik",0.0,1.0,anger,Netral
"Pengamat : Golkar Diambang Kebimbangan, Airin Dinilai Akan Tumbang di Pilkada Banten 2024",Yok kritis tuk ngisi n memaknai kemerdekaan qta...,yok kritis tuk ngisi n memaknai kemerdekaan qta ...,0.0,1.0,sadness,Netral
"Pengamat : Golkar Diambang Kebimbangan, Airin Dinilai Akan Tumbang di Pilkada Banten 2024","Ass wr wb saudara setanah air nkri...parpol dg masa2 n modelnya ...akan hancur...mana kala ...AJI MUMPUNG...ALM P HARTO  DG ABRI ...PNS...PAMONG...LULUH LANTAH OLEH TUNTUTAN GERAKAN MORAL...
KINI ...YOGYA BERGERAK ...LAWAN DINASTY...MURAHAN ANTEK SYETAN BIADAB...TUNGGU QTA LIBAS ...LUDESKAN...YOK GENERADI Z...KRITISI DEMOKRASI NKRI TCINTA ...OKEY...❤❤",Ass wr wb saudara setanah air nkri...parpol dg masa2 n modelnya ...akan hancur...mana kala ...AJI MUMPUNG...ALM P HARTO DG ABRI ...PNS...PAMONG...LULUH LANTAH OLEH TUNTUTAN GERAKAN MORAL... KINI ...YOGYA BERGERAK ...LAWAN DINASTY...MURAHAN ANTEK SYETAN BIADAB...TUNGGU QTA LIBAS ...LUDESKAN...YOK GENERADI Z...KRITISI DEMOKRASI NKRI TCINTA ...OKEY...❤❤,-0.5423,1.0,sadness,Negatif
"Pengamat : Golkar Diambang Kebimbangan, Airin Dinilai Akan Tumbang di Pilkada Banten 2024",Pilih yg amanah,Pilih amanah,0.0,1.0,anger,Netral
"Pengamat : Golkar Diambang Kebimbangan, Airin Dinilai Akan Tumbang di Pilkada Banten 2024",Tenang Bu Airin.. pasti menang.. 👍👍,Tenang Airin.. pasti menang.. 👍👍,0.0,1.0,happy,Netral
"Pengamat : Golkar Diambang Kebimbangan, Airin Dinilai Akan Tumbang di Pilkada Banten 2024",Jgn pilih Golkar partai anjing penguasa,pilih Golkar partai anjing penguasa,0.0,1.0,anger,Netral
"Pengamat : Golkar Diambang Kebimbangan, Airin Dinilai Akan Tumbang di Pilkada Banten 2024",GOLKAR Golongan Anthek.Liar,golkar golongan anthek.liar,0.0,1.0,sadness,Netral
"Pengamat : Golkar Diambang Kebimbangan, Airin Dinilai Akan Tumbang di Pilkada Banten 2024",Kumpulan manusia2 haus jabatan,kumpulan manusia2 haus jabatan,0.0,1.0,anger,Netral
"Pengamat : Golkar Diambang Kebimbangan, Airin Dinilai Akan Tumbang di Pilkada Banten 2024","MABOK DULU, MABOK DULU...baru mikir ambil sikap....","mabok , mabok ... mikir ambil sikap ....",0.0,1.0,sadness,Netral
"Pengamat : Golkar Diambang Kebimbangan, Airin Dinilai Akan Tumbang di Pilkada Banten 2024",Kami siap memenangkan Dinasti terpidana koruptor Atut. Kami siap memenangkan Istri terpidana Koruptor Wawan. Semoga Korupsi di Banten terpeihara & berkelanjutan,memenangkan dinasti terpidana koruptor atut . memenangkan istri terpidana koruptor wawan . semoga korupsi banten terpeihara & berkelanjutan,0.0,1.0,anger,Netral
"Pengamat : Golkar Diambang Kebimbangan, Airin Dinilai Akan Tumbang di Pilkada Banten 2024","Airin.
Harga. Mati. Banten.  1..",Airin. Harga. Mati. Banten. 1..,0.0,1.0,anger,Netral
"Pengamat : Golkar Diambang Kebimbangan, Airin Dinilai Akan Tumbang di Pilkada Banten 2024",politik itu ribet ya guys 😂,politik itu ribet guys 😂,0.0,1.0,anger,Netral
"Pengamat : Golkar Diambang Kebimbangan, Airin Dinilai Akan Tumbang di Pilkada Banten 2024",25 DPD Golkar udah didatengin operator istana' klo ada yg daftarin calon gubernur nasibnya bakal sama kaya AIRLANGGA' Beringin banyak kasus KORUPSInya' makanya pada takut'....🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣,25 DPD Golkar udah didatengin operator istana' ada daftarin calon gubernur nasibnya bakal sama kaya AIRLANGGA' Beringin banyak kasus KORUPSInya' makanya pada takut'....🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣,0.0,1.0,fear,Netral
"Pengamat : Golkar Diambang Kebimbangan, Airin Dinilai Akan Tumbang di Pilkada Banten 2024","harus ngikut aturan partai,gak mentingin rakyat.....","ngikut aturan partai , gak mentingin rakyat .....",0.0,1.0,anger,Netral
"Pengamat : Golkar Diambang Kebimbangan, Airin Dinilai Akan Tumbang di Pilkada Banten 2024",Intoleran/toleransi,intoleran/toleransi,0.0,1.0,happy,Netral
"Pengamat : Golkar Diambang Kebimbangan, Airin Dinilai Akan Tumbang di Pilkada Banten 2024","Kalo di urut hub keluarga, semua pejabat dan calon pejabat semua ada hubungan keluarga sama koruptor, dan kkn jadi ngapain pada ribut kalian tidak punya pilihan toh semua juga nantinya pasti korupsi","kalo urut hub keluarga , pejabat calon pejabat hubungan keluarga koruptor , kkn ngapain ribut pilihan korupsi",0.0,1.0,anger,Netral
"Pengamat : Golkar Diambang Kebimbangan, Airin Dinilai Akan Tumbang di Pilkada Banten 2024",Hebat kalau bisa menang tu cwe. Gerindra di lawan. Di tambah pula prabowo presiden nya. Gigit jari airin,hebat menang tu cwe . gerindra lawan . prabowo presiden nya . gigit jari airin,0.0,1.0,anger,Netral
"Pengamat : Golkar Diambang Kebimbangan, Airin Dinilai Akan Tumbang di Pilkada Banten 2024","BOIKOT KORUPTOR DAN KELUARGANYA. TIDAK ADA HUKUMAN BERAT DARI PENEGAK HUKUM, SAATNYA RAKYAT MENGHUKUM KORUPTOR . BOIKOT KORUPTOR DAN KELUARGANYA.","boikot koruptor keluarganya . hukuman berat penegak hukum , rakyat menghukum koruptor . boikot koruptor keluarganya .",0.0,1.0,anger,Netral
"Pengamat : Golkar Diambang Kebimbangan, Airin Dinilai Akan Tumbang di Pilkada Banten 2024",Islam melarang keras menjadikan prempuan sbg pemimpin.....,islam melarang keras menjadikan prempuan sbg pemimpin .....,0.0,1.0,anger,Netral
"Pengamat : Golkar Diambang Kebimbangan, Airin Dinilai Akan Tumbang di Pilkada Banten 2024","Jgn percaya pd elit politik...jgn percaya janji"" kosong","percaya pd elit politik...jgn percaya janji"" kosong",0.0,1.0,anger,Netral
"Pengamat : Golkar Diambang Kebimbangan, Airin Dinilai Akan Tumbang di Pilkada Banten 2024",Salalumysottamudan,salalumysottamudan,0.0,1.0,sadness,Netral
"Pengamat : Golkar Diambang Kebimbangan, Airin Dinilai Akan Tumbang di Pilkada Banten 2024",Golkar yg dulunya sangat di perhitungkan sejar era suharto tpi kini di ambang khancuran di isi oleh orang yg haus akan kseralahan..,Golkar dulunya sangat di perhitungkan sejar era suharto tpi kini di ambang khancuran di isi oleh orang haus akan kseralahan..,0.0,1.0,sadness,Netral
"Pengamat : Golkar Diambang Kebimbangan, Airin Dinilai Akan Tumbang di Pilkada Banten 2024","Iya.. ganti rezim juga perlu di Banten..
Atletnya berprestasi di olympiade saja gak ada bonus bonusnya.. pura2 kere pejabatnya...😂",Iya.. ganti rezim juga perlu di Banten.. Atletnya berprestasi di olympiade saja ada bonus bonusnya.. pura2 kere pejabatnya...😂,0.5423,1.0,sadness,Positif
"Pengamat : Golkar Diambang Kebimbangan, Airin Dinilai Akan Tumbang di Pilkada Banten 2024","Daerah yg warganya pemuja koruptor tdk akan ada kemanjuan, percuma banyak ulama, kiai tapi warganya tdk tau hak dan bathil","Daerah warganya pemuja koruptor akan ada kemanjuan, percuma banyak ulama, kiai tapi warganya tau hak dan bathil",0.4404,1.0,anger,Positif
"Pengamat : Golkar Diambang Kebimbangan, Airin Dinilai Akan Tumbang di Pilkada Banten 2024","Marwah golkar sdh babak belur ,ancur","Marwah golkar babak belur ,ancur",0.0,1.0,anger,Netral
"Pengamat : Golkar Diambang Kebimbangan, Airin Dinilai Akan Tumbang di Pilkada Banten 2024","Rakyat sadar ga???? Negara itu milik ketua partai bukan milik rakyat,, dan sadar ga rakyat jongosnya wakil rakyat yang namanya anggota dewan 😂😂😂😂😂😂😂","Rakyat sadar ga???? Negara itu milik ketua partai bukan milik rakyat,, dan sadar rakyat jongosnya wakil rakyat yang namanya anggota dewan 😂😂😂😂😂😂😂",0.0,1.0,anger,Netral
"Pengamat : Golkar Diambang Kebimbangan, Airin Dinilai Akan Tumbang di Pilkada Banten 2024",ibu Airin pasti menang di pilkada Banten,airin menang pilkada banten,0.0,1.0,happy,Netral
"Pengamat : Golkar Diambang Kebimbangan, Airin Dinilai Akan Tumbang di Pilkada Banten 2024","ingat Airin jadi ingat suaminya., kena kasus korupsi., pilihlah pejabat yg berasal dari keluarga yg baik., pejabat penguasa yg baik berasal dari pemilih yg baik.","ingat Airin jadi ingat suaminya., kena kasus korupsi., pilihlah pejabat berasal dari keluarga baik., pejabat penguasa baik berasal dari pemilih baik.",0.0,1.0,anger,Netral
"Pengamat : Golkar Diambang Kebimbangan, Airin Dinilai Akan Tumbang di Pilkada Banten 2024","kontenmu ketinggalan , sekarang pdip bisa bawa sendiri cagub di banten","kontenmu ketinggalan , pdip bawa cagub banten",0.0,1.0,anger,Netral
"Pengamat : Golkar Diambang Kebimbangan, Airin Dinilai Akan Tumbang di Pilkada Banten 2024",Nasib Golkar sama sama dgn nasib PDI thn 90 an golkar akan terbagi 2 mudah tdk berdarah,Nasib Golkar sama sama dgn nasib PDI thn 90 an golkar akan terbagi 2 mudah berdarah,0.0,1.0,anger,Netral
"Pengamat : Golkar Diambang Kebimbangan, Airin Dinilai Akan Tumbang di Pilkada Banten 2024",Kalau rakyat memilih pemimpin yg tidak bagus nanti akan bertanggung jawab kpd Allah.,Kalau rakyat memilih pemimpin tidak bagus nanti akan bertanggung jawab kpd Allah.,0.0,1.0,anger,Netral
"Pengamat : Golkar Diambang Kebimbangan, Airin Dinilai Akan Tumbang di Pilkada Banten 2024","Yang dipikirkan pemimpin perintah sa'at ini hanyalah kekayaan bukan rakyat, jadi rakyat harus tahu harga diri, jangan mau dibeli.","dipikirkan pemimpin perintah sa'at kekayaan rakyat , rakyat harga , dibeli .",0.0,1.0,anger,Netral
"Pengamat : Golkar Diambang Kebimbangan, Airin Dinilai Akan Tumbang di Pilkada Banten 2024",Ah bullshit.. Andra Soni nol sbg kepala daerah,ah bullshit .. andra soni nol sbg kepala daerah,-0.5859,1.0,anger,Negatif
"Pengamat : Golkar Diambang Kebimbangan, Airin Dinilai Akan Tumbang di Pilkada Banten 2024",Cantik,cantik,0.0,1.0,happy,Netral
"Pengamat : Golkar Diambang Kebimbangan, Airin Dinilai Akan Tumbang di Pilkada Banten 2024","Jadi ingat zaman dulu Banten jadi provinsi hadiah dari partai golkar ya??dan penguasanya Banten selama ini  sdh jelas dari keluarga tertentu lah.
Semoga rakyat Banten semakin cerdas..pilih pemimpin muda ,kreatif dan yg cinta rakyatnya bukan cinta keluarganya atau clannya apalagi bila banyak korupsi.🎉🤔","Jadi ingat zaman dulu Banten jadi provinsi hadiah dari partai golkar ya??dan penguasanya Banten selama ini jelas dari keluarga tertentu lah. Semoga rakyat Banten semakin cerdas..pilih pemimpin muda ,kreatif dan cinta rakyatnya bukan cinta keluarganya atau clannya apalagi bila banyak korupsi.🎉🤔",0.0,1.0,love,Netral
"Pengamat : Golkar Diambang Kebimbangan, Airin Dinilai Akan Tumbang di Pilkada Banten 2024",Airin kayaknya habis sama kader gerindra di pilkada banten,airin kayaknya habis kader gerindra pilkada banten,0.0,1.0,anger,Netral
"Pengamat : Golkar Diambang Kebimbangan, Airin Dinilai Akan Tumbang di Pilkada Banten 2024","Airin  * telah lebih jauh berbuat utk masyarakat tangsel, sementara yg lain, baru menang dg kembali berangan angan., selamat dan sukses ibu Airin, pada pilkada banten 2024.,bersama kita hantarkan ibuk Airinjadi  gubernur Banten. Aamiin","Airin * telah lebih jauh berbuat masyarakat tangsel, sementara lain, baru menang dg kembali berangan angan., selamat dan sukses ibu Airin, pada pilkada banten 2024.,bersama kita hantarkan ibuk Airinjadi gubernur Banten. Aamiin",0.0,1.0,happy,Netral
"Pengamat : Golkar Diambang Kebimbangan, Airin Dinilai Akan Tumbang di Pilkada Banten 2024",Golkar siap2 di pdip kan !!,golkar siap2 pdip ! !,0.0,1.0,anger,Netral
"Pengamat : Golkar Diambang Kebimbangan, Airin Dinilai Akan Tumbang di Pilkada Banten 2024","Salah anda Min ! .AIRIN DI PASANGKAN SIAPAPUN AKAN JADI GUBERNUR ! , AIRIN hampir sama dengan Dedi Mulyadi .TERLALU KUAT untuk di LAWAN !...,DIMYATI sudah cacat nama ! ANDRA SONY masih LEMAH suara !","salah min ! .airin pasangkan gubernur ! , airin dedi mulyadi .terlalu kuat lawan ! ... , dimyati cacat nama ! andra sony lemah suara !",0.0,1.0,sadness,Netral
"Pengamat : Golkar Diambang Kebimbangan, Airin Dinilai Akan Tumbang di Pilkada Banten 2024","GOLKAR SEDANG NGEPRANK...!!?
INGAT ...GOLKAR PARPOL PALING LOGIS DAN MATANG DIBANDINGKAN PARPOL LAIN.",GOLKAR SEDANG NGEPRANK...!!? INGAT ...GOLKAR PARPOL PALING LOGIS DAN MATANG DIBANDINGKAN PARPOL LAIN.,0.0,1.0,anger,Netral
"Pengamat : Golkar Diambang Kebimbangan, Airin Dinilai Akan Tumbang di Pilkada Banten 2024",Semoga masyarakat tambah pinter bisa memilih pemimpin yang baik tidak hanyanmemperkaya sendiri,semoga masyarakat pinter memilih pemimpin hanyanmemperkaya,0.0,1.0,happy,Netral
"Pengamat : Golkar Diambang Kebimbangan, Airin Dinilai Akan Tumbang di Pilkada Banten 2024",GOLKAR PARTAI PENGKHIANAT RAKYAT DAN PENJILAT,golkar partai pengkhianat rakyat penjilat,0.0,1.0,anger,Netral
"Pengamat : Golkar Diambang Kebimbangan, Airin Dinilai Akan Tumbang di Pilkada Banten 2024",Ganti ketum golkar,ganti ketum golkar,0.0,1.0,anger,Netral
"Pengamat : Golkar Diambang Kebimbangan, Airin Dinilai Akan Tumbang di Pilkada Banten 2024",Partai orba biang kerok 😢😢,partai orba biang kerok 😢😢,0.0,1.0,anger,Netral
"Pengamat : Golkar Diambang Kebimbangan, Airin Dinilai Akan Tumbang di Pilkada Banten 2024",Dinasti korup,dinasti korup,0.0,1.0,anger,Netral
"Pengamat : Golkar Diambang Kebimbangan, Airin Dinilai Akan Tumbang di Pilkada Banten 2024",Pokoknya klo koalisi sm banteng PDIP saya gk akan pilih siapapun calon ya,Pokoknya koalisi sm banteng PDIP saya akan pilih siapapun calon,0.0,1.0,anger,Netral
"Pengamat : Golkar Diambang Kebimbangan, Airin Dinilai Akan Tumbang di Pilkada Banten 2024","Insya allah saya dari batuceper kota tangerang, sekeluarga ada 14 org ,mertua ipar dll akan pilih airin.","Insya allah saya dari batuceper kota tangerang, sekeluarga ada 14 ,mertua ipar dll akan pilih airin.",0.0,1.0,sadness,Netral
"Pengamat : Golkar Diambang Kebimbangan, Airin Dinilai Akan Tumbang di Pilkada Banten 2024","DALAM KAMUS POLITIK ITU TIDAK ADA NAMANYA LAWAN ATAU MUSUH ABADI, YANG UTAMA ADALAH KEPENTINGAN BERSAMA.","kamus politik namanya lawan musuh abadi , utama kepentingan .",0.0,1.0,anger,Netral
"Pengamat : Golkar Diambang Kebimbangan, Airin Dinilai Akan Tumbang di Pilkada Banten 2024",Ibu airin tetap berdiri kokoh .meskipun badai menerjang,airin berdiri kokoh .meskipun badai menerjang,0.0,1.0,anger,Netral
"Pengamat : Golkar Diambang Kebimbangan, Airin Dinilai Akan Tumbang di Pilkada Banten 2024",Airin tetap yg terbaik...,Airin tetap terbaik...,0.0,1.0,happy,Netral
"Pengamat : Golkar Diambang Kebimbangan, Airin Dinilai Akan Tumbang di Pilkada Banten 2024",Golkar partai gongan mencari uang,golkar partai gongan mencari uang,0.0,1.0,anger,Netral
"Pengamat : Golkar Diambang Kebimbangan, Airin Dinilai Akan Tumbang di Pilkada Banten 2024",GK jelas,jelas,0.0,0.0,sadness,Netral
"Pengamat : Golkar Diambang Kebimbangan, Airin Dinilai Akan Tumbang di Pilkada Banten 2024","Andra sony ketergantungan sama airin pengennya nempel terus,,,,,,,, berdirilah sendiri kalahkan airin.","andra sony ketergantungan airin pengennya nempel , , , , , , , , berdirilah kalahkan airin .",0.0,1.0,happy,Netral
"Pengamat : Golkar Diambang Kebimbangan, Airin Dinilai Akan Tumbang di Pilkada Banten 2024","Airin lebih dikenal dibanding andra sony,","airin dikenal dibanding andra sony ,",0.0,1.0,sadness,Netral
"Pengamat : Golkar Diambang Kebimbangan, Airin Dinilai Akan Tumbang di Pilkada Banten 2024",Sumpah cantik banget Bu Airin❤❤❤,Sumpah cantik banget Airin❤❤❤,0.0,1.0,happy,Netral
"Pengamat : Golkar Diambang Kebimbangan, Airin Dinilai Akan Tumbang di Pilkada Banten 2024",Golkar orgnya hebat2 tp kok g berani  mencalonkan kadernya di pulgub jkt maupun jateng.,Golkar orgnya hebat2 kok berani mencalonkan kadernya di pulgub jkt maupun jateng.,0.0,1.0,sadness,Netral
"Pengamat : Golkar Diambang Kebimbangan, Airin Dinilai Akan Tumbang di Pilkada Banten 2024","Kalau menggunakan penilaian Rocky Gerung, nilainya A- (A minus). A untuk kecantikan, minus untuk Kinerja..😂","penilaian rocky gerung , nilainya a- ( a minus ) . a kecantikan , minus kinerja .. 😂",0.0,1.0,anger,Netral
"Pengamat : Golkar Diambang Kebimbangan, Airin Dinilai Akan Tumbang di Pilkada Banten 2024","Sapa bilang Gerindra jadi kunci, itu karena Ketum Golkar Tersandra.. masa kader sendiri dan baik kok gak diusung...","Sapa bilang Gerindra jadi kunci, itu karena Ketum Golkar Tersandra.. masa kader sendiri dan baik kok diusung...",0.0,1.0,anger,Netral
"Pengamat : Golkar Diambang Kebimbangan, Airin Dinilai Akan Tumbang di Pilkada Banten 2024",Aku rencana akan pilih Airin Ari Sumardi.,rencana pilih airin ari sumardi .,0.0,1.0,anger,Netral
"Pengamat : Golkar Diambang Kebimbangan, Airin Dinilai Akan Tumbang di Pilkada Banten 2024",ENYAH KAU KORUPTOR,enyah kau koruptor,0.0,1.0,anger,Netral
"Pengamat : Golkar Diambang Kebimbangan, Airin Dinilai Akan Tumbang di Pilkada Banten 2024",Airin cocok juga jadi Cagub Jakarta ...,airin cocok cagub jakarta ...,0.0,1.0,sadness,Netral
"Pengamat : Golkar Diambang Kebimbangan, Airin Dinilai Akan Tumbang di Pilkada Banten 2024","Orang BANTEN masih aja PERCAYA KE DINASTI RATU ATUT, MASYARAKAT BANTEN BERSATU YANG SUKA DEMO CIKANDE MANA NIH???? 
ORMAS KONTLOOOOO..... 😂😂😂😂😂😂","Orang BANTEN masih aja PERCAYA KE DINASTI RATU ATUT, MASYARAKAT BANTEN BERSATU YANG SUKA DEMO CIKANDE MANA NIH???? ORMAS KONTLOOOOO..... 😂😂😂😂😂😂",0.0,1.0,anger,Netral
"Pengamat : Golkar Diambang Kebimbangan, Airin Dinilai Akan Tumbang di Pilkada Banten 2024",Cantik banget ❤,cantik banget ❤,0.0,1.0,happy,Netral
"Pengamat : Golkar Diambang Kebimbangan, Airin Dinilai Akan Tumbang di Pilkada Banten 2024",Pdi p buat airin udah keluar saja dari golkar,pdi p airin udah golkar,0.0,1.0,anger,Netral
"Pengamat : Golkar Diambang Kebimbangan, Airin Dinilai Akan Tumbang di Pilkada Banten 2024",Ajukan Kaesang atau PK jk...,ajukan kaesang pk jk ...,0.2263,1.0,sadness,Positif
"Pengamat : Golkar Diambang Kebimbangan, Airin Dinilai Akan Tumbang di Pilkada Banten 2024",Ingat yah itu keluarga Dinasti,yah keluarga dinasti,0.0,1.0,happy,Netral
"Pengamat : Golkar Diambang Kebimbangan, Airin Dinilai Akan Tumbang di Pilkada Banten 2024",Saya warga banten ga mau milih oligarki . Ga ada yg bagus,Saya warga banten mau milih oligarki . ada bagus,0.0,1.0,happy,Netral
"Pengamat : Golkar Diambang Kebimbangan, Airin Dinilai Akan Tumbang di Pilkada Banten 2024",Golkar tetap solid,golkar solid,0.1531,1.0,anger,Positif
"Pengamat : Golkar Diambang Kebimbangan, Airin Dinilai Akan Tumbang di Pilkada Banten 2024",Jangan pilih orang yg diusung Golkar .. semua pasti akan terlibat korupsi .. pilih kalo bisa yg bukan orang partai untuk Banten insya Allah maju .. korupsi redup😢,Jangan pilih orang diusung Golkar .. semua pasti akan terlibat korupsi .. pilih kalo bisa bukan orang partai untuk Banten insya Allah maju .. korupsi redup😢,0.0,1.0,anger,Netral
"Pengamat : Golkar Diambang Kebimbangan, Airin Dinilai Akan Tumbang di Pilkada Banten 2024",Airin Rahmi cocok wakilnya Ade Sumardi serasi insa Allah menang,airin rahmi cocok wakilnya ade sumardi serasi insa allah menang,0.0,1.0,happy,Netral
"Pengamat : Golkar Diambang Kebimbangan, Airin Dinilai Akan Tumbang di Pilkada Banten 2024",Airin cantik bngt tapi dari dinasti keluarga koruptor,airin cantik bngt dinasti keluarga koruptor,0.0,1.0,happy,Netral
"Pengamat : Golkar Diambang Kebimbangan, Airin Dinilai Akan Tumbang di Pilkada Banten 2024","Yang dipikirkan Golkar cuma merebut kekuasaan, bukan rakyatnya.","dipikirkan golkar merebut kekuasaan , rakyatnya .",0.0,1.0,anger,Netral
"Pengamat : Golkar Diambang Kebimbangan, Airin Dinilai Akan Tumbang di Pilkada Banten 2024",Kehancuran iyee😂😂,kehancuran iyee😂😂,0.0,1.0,sadness,Netral
"Pengamat : Golkar Diambang Kebimbangan, Airin Dinilai Akan Tumbang di Pilkada Banten 2024",Lebih baik Airin berpasangan dengan Anies Baswedan di Pillada Jakarta,airin berpasangan anies baswedan pillada jakarta,0.0,1.0,anger,Netral
"Pengamat : Golkar Diambang Kebimbangan, Airin Dinilai Akan Tumbang di Pilkada Banten 2024","Semoga Ibu AIRIN dipasangkan dengan bapak RANO KARNO... 
Jika ini BISA TERJADI, maka :
In Sha Allah AKAN MENANG TELAK... 
👍💪🇮🇩💪👍","Semoga Ibu AIRIN dipasangkan dengan bapak RANO KARNO... Jika ini BISA TERJADI, maka : In Sha Allah AKAN MENANG TELAK... 👍💪🇮🇩💪👍",0.0,1.0,happy,Netral
"Pengamat : Golkar Diambang Kebimbangan, Airin Dinilai Akan Tumbang di Pilkada Banten 2024",Semua calon pasti ingin menang tetap semangat,calon menang semangat,0.0,1.0,happy,Netral
